Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-10-24 04:00:00+00:00,228.9145985013122,229.75071868986197,227.3518795258155,229.5018768310547,31109500,0.0,0.0
2024-10-25 04:00:00+00:00,228.6757506783198,232.13962556438537,228.5065400142299,230.3380126953125,38802300,0.0,0.0
2024-10-28 04:00:00+00:00,232.2391553268284,233.64261197661628,231.47271808946843,232.3187713623047,36087100,0.0,0.0
2024-10-29 04:00:00+00:00,232.0201728307493,233.2444706163013,231.2437873874136,232.5875244140625,35417200,0.0,0.0
2024-10-30 04:00:00+00:00,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900,0.0,0.0
2024-10-31 04:00:00+00:00,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100,0.0,0.0
2024-11-01 04:00:00+00:00,219.9463649274566,224.30607958110733,219.2496106921502,221.87738037109372,65276700,0.0,0.0
2024-11-04 05:00:00+00:00,219.96627293386248,221.75792231303785,218.69220372782075,220.9815368652344,44944500,0.0,0.0
2024-11-05 05:00:00+00:00,220.77253601507732,222.91257027302564,220.11558975602287,222.41488647460935,28111300,0.0,0.0
2024-11-06 05:00:00+00:00,221.578756649688,225.02273483375984,220.16533664224423,221.6882476806641,54561100,0.0,0.0
2024-11-07 05:00:00+00:00,223.5894200604507,226.8243646333076,223.52970043689453,226.42620849609372,42137700,0.0,0.0
2024-11-08 05:00:00+00:00,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734372,38328800,0.25,0.0
2024-11-11 05:00:00+00:00,224.2040938441064,224.9016146506588,220.7164746065314,223.4368133544922,42005600,0.0,0.0
2024-11-12 05:00:00+00:00,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,40398300,0.0,0.0
2024-11-13 05:00:00+00:00,223.2175800878685,225.84824072641777,221.97200184604,224.3236541748047,48566200,0.0,0.0
2024-11-14 05:00:00+00:00,224.22402706703755,228.06039910056816,224.2040935569292,227.41270446777344,44923900,0.0,0.0
2024-11-15 05:00:00+00:00,225.59914322363005,226.11730807125568,223.4766880681117,224.2041015625,47923700,0.0,0.0
2024-11-18 05:00:00+00:00,224.4532188000698,228.9273417095955,224.37349996104592,227.2134246826172,44633700,0.0,0.0
2024-11-19 05:00:00+00:00,226.1770839408332,229.34584301691132,225.8582238051146,227.4724884033203,36211800,0.0,0.0
2024-11-20 05:00:00+00:00,227.25326410482543,229.11664435033197,225.0909420304879,228.18994140625,35169600,0.0,0.0
2024-11-21 05:00:00+00:00,228.07038183414417,229.3458528412815,224.91159698015457,227.71165466308597,42108300,0.0,0.0
2024-11-22 05:00:00+00:00,227.2532745036032,229.90386885981252,227.2532745036032,229.05686950683597,38168300,0.0,0.0
2024-11-25 05:00:00+00:00,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800,0.0,0.0
2024-11-26 05:00:00+00:00,232.50462429580293,234.73670603206307,232.50462429580293,234.2285003662109,45986200,0.0,0.0
2024-11-27 05:00:00+00:00,233.6405889619916,234.8562745603856,232.98291999142185,234.0989532470703,33498400,0.0,0.0
2024-11-29 05:00:00+00:00,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,0.0,0.0
2024-12-02 05:00:00+00:00,236.4306920263062,239.93822952974796,236.3210805290228,238.7424774169922,48137100,0.0,0.0
2024-12-03 05:00:00+00:00,238.96170621081689,241.9012679940841,238.0549215480856,241.79165649414065,38861000,0.0,0.0
2024-12-04 05:00:00+00:00,242.01087120786053,243.24649032811607,240.3966066319756,242.1503753662109,44383900,0.0,0.0
2024-12-05 05:00:00+00:00,243.1269343008096,243.67497660990784,241.2735131113704,242.18028259277344,40033900,0.0,0.0
2024-12-06 05:00:00+00:00,242.05074723300527,243.7646642163996,241.22368140458013,241.98098754882807,36870600,0.0,0.0
2024-12-09 05:00:00+00:00,240.97455722335047,246.3654236467989,240.89483838917155,245.8771514892578,44649200,0.0,0.0
2024-12-10 05:00:00+00:00,246.0166626912396,247.33200068563025,244.4721425450312,246.8935546875,36914800,0.0,0.0
2024-12-11 05:00:00+00:00,247.08288910248365,249.91283942191652,245.38889040813984,245.6180877685547,45205800,0.0,0.0
2024-12-12 05:00:00+00:00,246.01666340683192,247.8601253939288,244.81093690846672,247.0828857421875,32777500,0.0,0.0
2024-12-13 05:00:00+00:00,246.94338782137356,248.4081739675946,245.36897496771653,247.25228881835935,33155300,0.0,0.0
2024-12-16 05:00:00+00:00,247.1127635400456,250.49077111704125,246.7739547032778,250.15196228027344,51694800,0.0,0.0
2024-12-17 05:00:00+00:00,249.1953766416157,252.93211150871377,248.8964348112852,252.58334350585935,51356400,0.0,0.0
2024-12-18 05:00:00+00:00,251.26802371656945,253.3805196542609,246.86366065893745,247.1725616455078,56774100,0.0,0.0
2024-12-19 05:00:00+00:00,246.6244946545368,251.10857637552837,246.21594133746916,248.9063873291016,60882300,0.0,0.0
2024-12-20 05:00:00+00:00,247.1625716512524,254.0979578981185,244.8208937111572,253.5897674560547,147495300,0.0,0.0
2024-12-23 05:00:00+00:00,253.8687883386418,254.7456651132031,252.55345036958025,254.3670196533203,40858800,0.0,0.0
2024-12-24 05:00:00+00:00,254.58623131585568,257.2965955586333,254.38692663500535,257.2866516113281,23234700,0.0,0.0
2024-12-26 05:00:00+00:00,257.27667867815336,259.1799258751944,256.7186620602343,258.1037292480469,27237100,0.0,0.0
2024-12-27 05:00:00+00:00,256.91793375888693,257.7848817480364,252.16481819720389,254.6858673095703,42355300,0.0,0.0
2024-12-30 05:00:00+00:00,251.33775398934145,252.60326573181476,249.86299361835324,251.307861328125,35557500,0.0,0.0
2024-12-31 05:00:00+00:00,251.5470385357527,252.38406352835983,248.54767617168997,249.5341796875,39480700,0.0,0.0
2025-01-02 05:00:00+00:00,248.0494281352692,248.2188401577881,240.96459363401945,242.98741149902344,55740700,0.0,0.0
2025-01-03 05:00:00+00:00,242.4991455078125,243.31623695542575,241.03434422978037,242.4991455078125,40244100,0.0,0.0
2025-01-06 05:00:00+00:00,243.4457849039297,246.45510633108967,242.33971076643533,244.1333465576172,45045600,0.0,0.0
2025-01-07 05:00:00+00:00,242.12047569552988,244.68139184839129,240.4962520142114,241.35321044921875,40856000,0.0,0.0
2025-01-08 05:00:00+00:00,241.06423680804883,242.8479134243992,239.20085656180404,241.8414764404297,37628900,0.0,0.0
2025-01-10 05:00:00+00:00,239.16100228470236,239.3104808095479,232.17580437363205,236.0121917724609,61710900,0.0,0.0
2025-01-13 05:00:00+00:00,232.7039288898965,233.8398957390806,228.90740850459227,233.5708465576172,49630700,0.0,0.0
2025-01-14 05:00:00+00:00,233.91960476413303,235.28475371553364,231.6476711610837,232.45480346679688,39435300,0.0,0.0
2025-01-15 05:00:00+00:00,233.80999436776756,238.11472029161555,233.6007305222416,237.028564453125,39832000,0.0,0.0
2025-01-16 05:00:00+00:00,236.51041752509497,237.1680713225123,227.22337827123215,227.4525604248047,71759100,0.0,0.0
2025-01-17 05:00:00+00:00,231.2989028272768,231.4682996512766,227.67177943063624,229.16647338867188,68488300,0.0,0.0
2025-01-21 05:00:00+00:00,223.20762199269612,223.62613445935492,218.6039696546368,221.85243225097656,98070400,0.0,0.0
2025-01-22 05:00:00+00:00,219.01252087308487,223.3272060060417,219.01252087308487,223.03823852539065,64126500,0.0,0.0
2025-01-23 05:00:00+00:00,223.94503224654224,226.2269251350915,221.51366083038823,222.8688507080078,60234800,0.0,0.0
2025-01-24 05:00:00+00:00,223.9848686181573,224.831867935065,220.6267944226493,221.991943359375,54697900,0.0,0.0
2025-01-27 05:00:00+00:00,223.2275672861503,231.3287982977573,223.18770026542344,229.04690551757807,94863400,0.0,0.0
2025-01-28 05:00:00+00:00,230.03339893004485,239.34035603116672,229.99353191106584,237.41717529296875,75707600,0.0,0.0
2025-01-29 05:00:00+00:00,233.29182086679864,239.01152170916103,233.1822093717508,238.51329040527344,45486100,0.0,0.0
2025-01-30 05:00:00+00:00,237.82573898228924,239.93823493591583,236.37091202718116,236.7495574951172,55658300,0.0,0.0
2025-01-31 05:00:00+00:00,246.31561143302469,246.31561143302469,232.61424963136,235.16519165039065,100959800,0.0,0.0
2025-02-03 05:00:00+00:00,229.17643705581955,231.0099245763286,224.90160402054903,227.20343017578125,73063300,0.0,0.0
2025-02-04 05:00:00+00:00,226.44614576626617,232.3053512351318,225.8482620717564,231.9765167236328,45067300,0.0,0.0
2025-02-05 05:00:00+00:00,227.72160926815613,231.84696405052935,227.46253445166025,231.64767456054688,39620300,0.0,0.0
2025-02-06 05:00:00+00:00,230.47183871784503,232.9729696905443,229.61488023403817,232.39501953125,29925300,0.0,0.0
2025-02-07 05:00:00+00:00,231.7772347780746,233.17227650429416,226.4561122970612,226.82481384277344,39707200,0.0,0.0
2025-02-10 05:00:00+00:00,229.0094413336025,230.02693972945136,226.64521806905947,227.0941162109375,33115600,0.25,0.0
2025-02-11 05:00:00+00:00,227.64278121837336,234.6556142397685,227.57296005864197,232.05198669433597,53718400,0.0,0.0
2025-02-12 05:00:00+00:00,230.63545743654387,236.38140252594317,230.11672290007743,236.29161071777344,45243300,0.0,0.0
2025-02-13 05:00:00+00:00,236.33151730066413,241.74825103145727,234.99479296308533,240.9402313232422,53614100,0.0,0.0
2025-02-14 05:00:00+00:00,240.66092045804317,244.9504238462646,240.40156080072012,244.00274658203125,40896200,0.0,0.0
2025-02-18 05:00:00+00:00,243.55383619329416,244.5813199542748,241.2494791133952,243.87306213378903,48822500,0.0,0.0
2025-02-19 05:00:00+00:00,244.0626007630516,245.40929524371265,242.56626341463,244.27207946777344,32204200,0.0,0.0
2025-02-20 05:00:00+00:00,244.34192533458383,246.17742890005937,243.6935033255141,245.2297515869141,32316900,0.0,0.0
2025-02-21 05:00:00+00:00,245.34944139409683,248.08275639920348,244.6212281548445,244.95042419433597,53197400,0.0,0.0
2025-02-24 05:00:00+00:00,244.3319283268952,248.25234005966587,243.82317911276243,246.49664306640625,51326400,0.0,0.0
2025-02-25 05:00:00+00:00,247.3944454522674,249.38956194785015,244.3119941197594,246.4367828369141,48013300,0.0,0.0
2025-02-26 05:00:00+00:00,243.7334092806253,244.3818160551289,238.5461094200037,239.77310180664065,44433600,0.0,0.0
2025-02-27 05:00:00+00:00,238.82541422357912,241.86796980219768,236.4811463462344,236.72056579589844,41153600,0.0,0.0
2025-02-28 05:00:00+00:00,236.37142201455796,241.4988707612677,229.63790389196947,241.24948120117188,56833400,0.0,0.0
2025-03-03 05:00:00+00:00,241.19958958341564,243.43412542285543,235.5334663348245,237.4487762451172,47184000,0.0,0.0
2025-03-04 05:00:00+00:00,237.1295800554318,239.4838181516717,234.10696453181083,235.3539123535156,53798100,0.0,0.0
2025-03-05 05:00:00+00:00,234.8451569942085,235.97240266650644,228.67026910680244,235.1643829345703,47227600,0.0,0.0
2025-03-06 05:00:00+00:00,233.86756011302523,237.27920752401755,232.59068676229825,234.75538635253903,45170400,0.0,0.0
2025-03-07 05:00:00+00:00,234.53591456798168,240.78062356819368,234.1867631010968,238.4862518310547,46273600,0.0,0.0
2025-03-10 04:00:00+00:00,234.96486230654432,235.583358769024,223.6725108894593,226.92454528808597,72071200,0.0,0.0
2025-03-11 04:00:00+00:00,223.26349982428485,225.2885417663285,216.9190290202944,220.30075073242188,76137400,0.0,0.0
2025-03-12 04:00:00+00:00,219.60246770742089,221.20853706339403,214.38524243690583,216.4501800537109,62547500,0.0,0.0
2025-03-13 04:00:00+00:00,215.42269353923288,216.31051974194543,207.9110813961123,209.16799926757807,61368300,0.0,0.0
2025-03-14 04:00:00+00:00,210.73416839029963,213.4275724686152,209.06824803363213,212.9687042236328,60107600,0.0,0.0
2025-03-17 04:00:00+00:00,212.78914514941675,214.69448503570536,209.4573042902151,213.4774627685547,48073400,0.0,0.0
2025-03-18 04:00:00+00:00,213.6370814211214,214.624654360469,210.97360268345204,212.1706695556641,42432400,0.0,0.0
2025-03-19 04:00:00+00:00,213.6969181399133,218.22582565599035,213.2280645696868,214.7144317626953,54385400,0.0,0.0
2025-03-20 04:00:00+00:00,213.4674927164621,216.9589465476154,211.70181037410745,213.5772247314453,48862900,0.0,0.0
2025-03-21 04:00:00+00:00,211.0434226778215,218.30564558008663,210.7641075832368,217.73704528808597,94127800,0.0,0.0
2025-03-24 04:00:00+00:00,220.460369765545,220.9391934559484,218.04628066528423,220.19102478027344,44299500,0.0,0.0
2025-03-25 04:00:00+00:00,220.23093972638688,223.5528105346996,219.5426220965296,223.2036590576172,34493600,0.0,0.0
2025-03-26 04:00:00+00:00,222.9642357514217,224.4705584289048,219.93166541277708,220.98907470703125,34466100,0.0,0.0
2025-03-27 04:00:00+00:00,220.84942102067788,224.4406368200556,220.02144584411212,223.3034210205078,37094800,0.0,0.0
2025-03-28 04:00:00+00:00,221.12873402087155,223.26350805320467,217.1484711493609,217.3679351806641,39818600,0.0,0.0
2025-03-31 04:00:00+00:00,216.4801074447652,225.06908447075045,215.7020132379398,221.58761596679688,65299300,0.0,0.0
2025-04-01 04:00:00+00:00,219.27328293515097,223.1338286051108,218.3655012478301,222.64503479003903,36412700,0.0,0.0
2025-04-02 04:00:00+00:00,220.7796058888877,224.6401515625236,220.48033536050963,223.34332275390625,35905900,0.0,0.0
2025-04-03 04:00:00+00:00,205.0381002304481,206.98335084549157,200.758582364718,202.69384765625,103419000,0.0,0.0
2025-04-04 04:00:00+00:00,193.4165691841804,199.391948603074,186.88255957870848,187.92002868652344,125910900,0.0,0.0
2025-04-07 04:00:00+00:00,176.76731422169505,193.6759230716255,174.19361217758157,181.0169219970703,160466300,0.0,0.0
2025-04-08 04:00:00+00:00,186.2441070957976,189.8752182218586,168.79682446290911,171.9989776611328,120859500,0.0,0.0
2025-04-09 04:00:00+00:00,171.53013119082922,200.1201531468693,171.47028013366514,198.3644561767578,184395900,0.0,0.0
2025-04-10 04:00:00+00:00,188.60833789927736,194.30438674913324,182.553152263757,189.9550323486328,121880000,0.0,0.0
2025-04-11 04:00:00+00:00,185.64558871717136,199.05275825525484,185.6056778647687,197.6661529541016,87435900,0.0,0.0
2025-04-14 04:00:00+00:00,210.9237150406947,212.42005238891585,200.6688176319417,202.02549743652344,101352900,0.0,0.0
2025-04-15 04:00:00+00:00,201.36709301089155,203.01305790446213,199.3121256140358,201.6464080810547,51343900,0.0,0.0
2025-04-16 04:00:00+00:00,197.8756484915953,200.2099310657198,191.9002692932641,193.79563903808597,59732400,0.0,0.0
2025-04-17 04:00:00+00:00,196.71848747425943,198.34451232255947,193.9452767059697,196.4990234375,52164700,0.0,0.0
2025-04-21 04:00:00+00:00,192.79808650813249,193.3267911609043,189.34652827875263,192.6883544921875,46742500,0.0,0.0
2025-04-22 04:00:00+00:00,195.64111763020085,201.097762433896,195.49148998245192,199.25228881835935,52976400,0.0,0.0
2025-04-23 04:00:00+00:00,205.4969935115097,207.49210995336895,202.30481024884085,204.1004180908203,52929200,0.0,0.0
2025-04-24 04:00:00+00:00,204.38970763388747,208.32008954356945,202.44447210591892,207.8612060546875,47311000,0.0,0.0
2025-04-25 04:00:00+00:00,205.86608387594285,209.2378355121778,205.69650080604464,208.76898193359372,38222300,0.0,0.0
2025-04-28 04:00:00+00:00,209.48723454234343,210.9835719319316,206.95344326011443,209.62689208984372,38743100,0.0,0.0
2025-04-29 04:00:00+00:00,208.1804390437069,211.72177396764008,207.86121308906752,210.6942901611328,36827600,0.0,0.0
2025-04-30 04:00:00+00:00,208.78894157113288,213.0584895980106,206.16535854293036,211.9811248779297,52286500,0.0,0.0
2025-05-01 04:00:00+00:00,208.5694808389541,214.0360957896086,208.3899124386699,212.79913330078125,57365700,0.0,0.0
2025-05-02 04:00:00+00:00,205.58677037884885,206.4845819118293,201.66637387157863,204.8485870361328,101010600,0.0,0.0
2025-05-05 04:00:00+00:00,202.6040848015313,203.60164304236295,197.72602561272544,198.40435791015625,69018500,0.0,0.0
2025-05-06 04:00:00+00:00,197.72602851406052,200.1600578713198,196.538931754607,198.02528381347656,51216500,0.0,0.0
2025-05-07 04:00:00+00:00,198.6836658614824,198.9530108388585,192.77812311451905,195.7707977294922,68536700,0.0,0.0
2025-05-08 04:00:00+00:00,197.2372161152265,199.56152863729463,194.20463054641704,197.00778198242188,50478900,0.0,0.0
2025-05-09 04:00:00+00:00,198.51409591462888,200.0503289543839,197.05765414160052,198.0452423095703,36453900,0.0,0.0
2025-05-12 04:00:00+00:00,210.7308445260501,211.0305074927824,206.5156271207593,210.5510406494141,63775800,0.26,0.0
2025-05-13 04:00:00+00:00,210.19144790738707,213.1580823159532,208.76307628033237,212.6886138916016,51909300,0.0,0.0
2025-05-14 04:00:00+00:00,212.18917192393891,213.69746987061376,210.34127831689767,212.08929443359372,49325800,0.0,0.0
2025-05-15 04:00:00+00:00,210.71086343228012,212.7185946451233,209.30245815432872,211.21029663085935,45029500,0.0,0.0
2025-05-16 04:00:00+00:00,212.11926693678467,212.32903558469047,209.53220664773164,211.0205078125,54737900,0.0,0.0
2025-05-19 04:00:00+00:00,207.67431083672196,209.2425231134968,204.02843943795537,208.54331970214844,46140500,0.0,0.0
2025-05-20 04:00:00+00:00,207.4345828831543,208.2336790492342,204.79757620413463,206.62550354003903,42496600,0.0,0.0
2025-05-21 04:00:00+00:00,204.93741112479617,206.8052863577864,200.4824756537251,201.86090087890625,59211800,0.0,0.0
2025-05-22 04:00:00+00:00,200.4824720941681,202.52015274475195,199.4736073247078,201.13172912597656,46742400,0.0,0.0
2025-05-23 04:00:00+00:00,193.4504526925712,197.4758830409797,193.2406992850713,195.04864501953125,78432900,0.0,0.0
2025-05-27 04:00:00+00:00,198.07520901450675,200.51244545494848,197.20618488735448,199.9830474853516,56288500,0.0,0.0
2025-05-28 04:00:00+00:00,200.3626002526684,202.50017366149785,199.6733800230216,200.1927947998047,45339700,0.0,0.0
2025-05-29 04:00:00+00:00,203.3492174371598,203.57895243464628,198.28495762525483,199.72332763671875,51396800,0.0,0.0
2025-05-30 04:00:00+00:00,199.143981266816,201.73105672211125,196.55692105301176,200.622314453125,70819900,0.0,0.0
2025-06-02 04:00:00+00:00,200.05295557621693,201.9008644592711,199.8931332988897,201.47134399414065,35423300,0.0,0.0
2025-06-03 04:00:00+00:00,201.1217444882778,203.5389992121068,200.7321872237246,203.03956604003903,46381600,0.0,0.0
2025-06-04 04:00:00+00:00,202.6799822074808,206.00620910456837,201.8709028727957,202.590087890625,43604000,0.0,0.0
2025-06-05 04:00:00+00:00,203.26931435006065,204.5178973620389,199.92310578136212,200.40257263183597,55126100,0.0,0.0
2025-06-06 04:00:00+00:00,202.76987228695745,205.4668084267123,201.82095228760733,203.68882751464844,46607700,0.0,0.0
2025-06-09 04:00:00+00:00,204.15830357568728,205.76647909477697,199.79326227022588,201.2216339111328,72862600,0.0,0.0
2025-06-10 04:00:00+00:00,200.3726011094186,204.11835001917973,200.34263633745985,202.44024658203125,54672600,0.0,0.0
2025-06-11 04:00:00+00:00,203.26930749599725,204.2681738718989,198.18508130061548,198.55465698242188,60989900,0.0,0.0
2025-06-12 04:00:00+00:00,198.85432303920933,199.45363372918547,197.13627162659284,198.97418212890625,43904600,0.0,0.0
2025-06-13 04:00:00+00:00,199.50357538920457,200.1428492549886,195.47814514596445,196.227294921875,51447300,0.0,0.0
2025-06-16 04:00:00+00:00,197.07634287373045,198.46476655376847,196.33717625414863,198.195068359375,43020700,0.0,0.0
2025-06-17 04:00:00+00:00,196.9764419642561,198.16509536417732,194.98870767431248,195.418212890625,38856200,0.0,0.0
2025-06-18 04:00:00+00:00,195.71787336797544,197.3460303816964,194.84886452825484,196.35714721679688,45394700,0.0,0.0
2025-06-20 04:00:00+00:00,198.01527480684123,201.4713439140944,196.6368343380514,200.7721405029297,96813500,0.0,0.0
2025-06-23 04:00:00+00:00,201.40143343464243,202.07067208145293,198.7344620242812,201.2715759277344,55814300,0.0,0.0
2025-06-24 04:00:00+00:00,202.36033429336192,203.2093768046809,199.9730442780961,200.07293701171875,54064000,0.0,0.0
2025-06-25 04:00:00+00:00,201.2216365357081,203.43912119943792,200.3925755811161,201.33151245117188,39525700,0.0,0.0
2025-06-26 04:00:00+00:00,201.20164572639828,202.41028074115465,199.23389299836737,200.7721405029297,50799100,0.0,0.0
2025-06-27 04:00:00+00:00,201.66113009938155,202.98962419564967,199.7732732765776,200.85205078125,73188600,0.0,0.0
2025-06-30 04:00:00+00:00,201.7809871041056,207.15489297707504,199.0341046248948,204.9374084472656,91912800,0.0,0.0
2025-07-01 04:00:00+00:00,206.4357061767528,209.95171998702364,205.90630823197935,207.58441162109372,78788900,0.0,0.0
2025-07-02 04:00:00+00:00,208.6731759252599,213.09814660534315,207.9040445567577,212.1991729736328,67941800,0.0,0.0
2025-07-03 04:00:00+00:00,211.90950026104147,214.4066662563,211.56988934364432,213.30792236328125,34955800,0.0,0.0
2025-07-07 04:00:00+00:00,212.43889126622693,215.9848699115094,208.563300132892,209.7119903564453,50229000,0.0,0.0
2025-07-08 04:00:00+00:00,209.86183643928916,211.1903153368944,208.213697736729,209.7719268798828,42848900,0.0,0.0
2025-07-09 04:00:00+00:00,209.2924745188519,211.09043707809712,206.98509558510867,210.9006500244141,48749400,0.0,0.0
2025-07-10 04:00:00+00:00,210.27134950514616,213.237983779078,209.7918979255535,212.1692047119141,44443600,0.0,0.0
2025-07-11 04:00:00+00:00,210.33129628612957,211.88952536572023,209.6220944658076,210.92062377929688,39765800,0.0,0.0
2025-07-14 04:00:00+00:00,209.69201166358403,210.670911689046,207.3047216270235,208.3834991455078,38840100,0.0,0.0
2025-07-15 04:00:00+00:00,208.9828312368767,211.64980271899068,208.6831682659836,208.8729553222656,42296300,0.0,0.0
2025-07-16 04:00:00+00:00,210.06160887608692,212.1592191902425,208.40348697906975,209.92176818847656,47490500,0.0,0.0
2025-07-17 04:00:00+00:00,210.3313009439948,211.5599023237274,209.35240091776063,209.78192138671875,48068100,0.0,0.0
2025-07-18 04:00:00+00:00,210.63095139102305,211.54990664350103,209.46227954032304,210.9405975341797,48974600,0.0,0.0
2025-07-21 04:00:00+00:00,211.8595616297783,215.53538252867688,211.39009321998003,212.23912048339844,51377400,0.0,0.0
2025-07-22 04:00:00+00:00,212.89838571641525,214.7063314773177,211.9894136266437,214.15695190429688,46404100,0.0,0.0
2025-07-23 04:00:00+00:00,214.75626907170556,214.90609293027535,212.1692088371252,213.9072265625,46989300,0.0,0.0
2025-07-24 04:00:00+00:00,213.65751035981805,215.44548969662856,213.28793468034505,213.5176696777344,46022600,0.0,0.0
2025-07-25 04:00:00+00:00,214.45660521718813,214.9960015887686,213.15807589620647,213.63754272460935,40268800,0.0,0.0
2025-07-28 04:00:00+00:00,213.78737619229815,214.6064539631857,212.81847455673216,213.80735778808597,37858000,0.0,0.0
2025-07-29 04:00:00+00:00,213.93719187335407,214.5664825639156,210.58101550100253,211.03050231933597,51411700,0.0,0.0
2025-07-30 04:00:00+00:00,211.65977882345743,212.14922883427735,207.48452469073797,208.81301879882807,45512500,0.0,0.0
2025-07-31 04:00:00+00:00,208.25365677749065,209.60211724381097,206.92516266487007,207.33470153808597,80698400,0.0,0.0
2025-08-01 04:00:00+00:00,210.63095505795985,213.33788973606852,201.27158167093611,202.1505889892578,104434500,0.0,0.0
2025-08-04 04:00:00+00:00,204.27816503495924,207.64435521756303,201.4513712516652,203.11949157714844,75109300,0.0,0.0
2025-08-05 04:00:00+00:00,203.1694082424696,205.1072113881769,201.93082373064988,202.68995666503903,44155100,0.0,0.0
2025-08-06 04:00:00+00:00,205.39689808550256,215.1358452662651,205.3569348951669,213.0082550048828,108483100,0.0,0.0
2025-08-07 04:00:00+00:00,218.63187314031333,220.5996410833085,216.33447747046455,219.7805633544922,90224800,0.0,0.0
2025-08-08 04:00:00+00:00,220.57966572513484,230.73813503605493,219.00145500716468,229.0900115966797,113854000,0.0,0.0
2025-08-11 04:00:00+00:00,227.9199981689453,229.55999755859372,224.75999450683597,227.17999267578125,61806100,0.26,0.0
2025-08-12 04:00:00+00:00,228.00999450683597,230.8000030517578,227.07000732421875,229.6499938964844,55626200,0.0,0.0
2025-08-13 04:00:00+00:00,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,0.0,0.0
2025-08-14 04:00:00+00:00,234.05999755859372,235.1199951171875,230.8500061035156,232.77999877929688,51916300,0.0,0.0
